method;num_threads;length;elapsed_time
builtin;5;100;0.025400000140507
critical;5;100;0.001000000338536
atomics;5;100;0.000900000031834
locks;5;100;0.001400000201102
builtin;6;100;0.025099999675149
critical;6;100;0.001399999746354
atomics;6;100;0.000900000031834
locks;6;100;0.001200000042445
builtin;7;100;0.033899999834830
critical;7;100;0.001599999905011
atomics;7;100;0.000900000031834
locks;7;100;0.001600000359758
builtin;8;100;0.030300000162242
critical;8;100;0.001900000370370
atomics;8;100;0.000999999883788
locks;8;100;0.002000000222324
builtin;9;100;1.716900000246824
critical;9;100;0.097300000106770
atomics;9;100;0.171700000009878
locks;9;100;0.188499999694614
builtin;10;100;0.216399999771966
critical;10;100;0.187600000117527
atomics;10;100;0.278200000138895
locks;10;100;0.194599999758793
builtin;11;100;0.252999999702297
critical;11;100;0.219099999867467
atomics;11;100;0.206999999591062
locks;11;100;0.114999999823340
builtin;12;100;0.238999999965017
critical;12;100;0.217199999951845
atomics;12;100;0.227100000302016
locks;12;100;0.226699999984703
builtin;13;100;0.269699999989825
critical;13;100;0.245200000335899
atomics;13;100;0.245599999743717
locks;13;100;0.273499999821070
builtin;14;100;0.344099999892933
critical;14;100;0.270199999704346
atomics;14;100;0.281399999948917
locks;14;100;0.270699999873614
builtin;15;100;0.315600000249106
critical;15;100;0.292400000034831
atomics;15;100;0.285499999790773
locks;15;100;0.285699999949429
builtin;2;10000;0.173899999936111
critical;2;10000;0.010899999779213
atomics;2;10000;0.010299999757990
locks;2;10000;0.010400000064692
builtin;3;10000;0.033499999972264
critical;3;10000;0.007499999810534
atomics;3;10000;0.007099999947968
locks;3;10000;0.007199999799923
builtin;4;10000;0.029799999992974
critical;4;10000;0.005699999746867
atomics;4;10000;0.005599999894912
locks;4;10000;0.005799999598821
builtin;5;10000;0.030100000003586
critical;5;10000;0.006399999620044
atomics;5;10000;0.005800000053569
locks;5;10000;0.005800000053569
builtin;6;10000;0.036800000088988
critical;6;10000;0.005699999746867
atomics;6;10000;0.005100000180391
locks;6;10000;0.005400000191003
builtin;7;10000;0.066900000092573
critical;7;10000;0.016500000128872
atomics;7;10000;0.004500000159169
locks;7;10000;0.004699999863078
builtin;8;10000;0.241100000039296
critical;8;10000;0.004999999873689
atomics;8;10000;0.004099999841856
locks;8;10000;0.004600000011123
builtin;9;10000;1.844099999743776
critical;9;10000;0.176699999883567
atomics;9;10000;0.170100000104867
locks;9;10000;0.169800000094256
builtin;10;10000;0.223500000174681
critical;10;10000;0.188700000308017
atomics;10;10000;0.192599999991216
locks;10;10000;0.190399999610236
builtin;11;10000;0.246399999923597
critical;11;10000;0.274900000022171
atomics;11;10000;0.236200000017561
locks;11;10000;0.214300000152434
builtin;12;10000;0.269200000275305
critical;12;10000;0.229499999932159
atomics;12;10000;0.129799999740499
locks;12;10000;0.230800000281306
builtin;13;10000;0.280199999906472
critical;13;10000;0.250599999617407
atomics;13;10000;0.253799999882176
locks;13;10000;0.250200000209588
builtin;14;10000;0.292300000182877
critical;14;10000;0.288100000034319
atomics;14;10000;0.273600000127772
locks;14;10000;0.284699999610893
builtin;15;10000;0.314399999751913
critical;15;10000;0.329299999975774
atomics;15;10000;0.289399999928719
locks;15;10000;0.291299999844341
builtin;2;1000000;1.060599999618717
critical;2;1000000;1.006899999993038
atomics;2;1000000;0.995999999759078
locks;2;1000000;1.026999999794498
builtin;3;1000000;0.626000000011118
critical;3;1000000;0.669399999878806
atomics;3;1000000;0.663199999962671
locks;3;1000000;0.669100000322942
builtin;4;1000000;0.473200000215002
critical;4;1000000;0.500000000101863
atomics;4;1000000;0.493900000037684
locks;4;1000000;0.499399999625894
builtin;5;1000000;0.640299999759009
critical;5;1000000;0.573899999835703
atomics;5;1000000;0.544900000022608
locks;5;1000000;0.524499999755790
builtin;6;1000000;0.513799999680487
critical;6;1000000;0.518599999850267
atomics;6;1000000;0.480100000004313
locks;6;1000000;0.442999999904714
builtin;7;1000000;0.504099999943719
critical;7;1000000;0.804499999958352
atomics;7;1000000;0.477999999930034
locks;7;1000000;0.462900000002264
builtin;8;1000000;0.415800000155286
critical;8;1000000;0.411000000440254
atomics;8;1000000;0.339400000029855
locks;8;1000000;0.328900000113208
builtin;9;1000000;0.524799999766401
critical;9;1000000;0.749799999994138
atomics;9;1000000;0.814200000149867
locks;9;1000000;0.712900000053196
builtin;10;1000000;0.802600000042730
critical;10;1000000;0.763000000006286
atomics;10;1000000;0.741299999845069
locks;10;1000000;0.647500000013679
builtin;11;1000000;0.758200000291254
critical;11;1000000;0.918799999908515
atomics;11;1000000;0.692600000093080
locks;11;1000000;0.702699999692413
builtin;12;1000000;0.783099999807746
critical;12;1000000;0.780299999860290
atomics;12;1000000;0.786300000072515
locks;12;1000000;0.776000000314525
builtin;13;1000000;0.922300000183895
critical;13;1000000;0.603999999839289
atomics;13;1000000;0.665400000343652
locks;13;1000000;0.648000000182947
builtin;14;1000000;0.763300000016898
critical;14;1000000;0.610799999776646
atomics;14;1000000;0.596599999880709
locks;14;1000000;0.666999999793916
builtin;15;1000000;0.722100000075443
critical;15;1000000;0.742400000035559
atomics;15;1000000;0.875100000030216
locks;15;1000000;0.713500000074418
builtin;2;100;0.205499999992753
critical;2;100;0.001299999894400
atomics;2;100;0.000800000179879
locks;2;100;0.000799999725132
builtin;3;100;0.038199999835342
critical;3;100;0.001100000190490
atomics;3;100;0.002100000074279
locks;3;100;0.000999999883788
builtin;4;100;0.032299999929819
critical;4;100;0.001200000042445
atomics;4;100;0.000900000031834
locks;4;100;0.001100000190490
builtin;5;100;0.025800000003073
critical;5;100;0.001099999735743
atomics;5;100;0.000800000179879
locks;5;100;0.001400000201102
builtin;6;100;0.025199999981851
critical;6;100;0.001500000053056
atomics;6;100;0.000999999883788
locks;6;100;0.001500000053056
builtin;7;100;0.025199999981851
critical;7;100;0.001699999756966
atomics;7;100;0.000900000031834
locks;7;100;0.001500000053056
builtin;8;100;0.025400000140507
critical;8;100;0.001899999915622
atomics;8;100;0.001000000338536
locks;8;100;0.001700000211713
builtin;9;100;1.622300000235555
critical;9;100;0.170099999650120
atomics;9;100;0.168300000041199
locks;9;100;0.169500000083644
builtin;10;100;0.213299999813898
critical;10;100;0.191099999938160
atomics;10;100;0.191699999959383
locks;10;100;0.190299999758281
builtin;11;100;0.221699999656266
critical;11;100;0.205099999675440
atomics;11;100;0.206200000320678
locks;11;100;0.207000000045809
builtin;12;100;0.249199999871053
critical;12;100;0.245799999902374
atomics;12;100;0.239799999690149
locks;12;100;0.226000000111526
builtin;13;100;0.340900000082911
critical;13;100;0.269499999831169
atomics;13;100;0.378300000193121
locks;13;100;0.285300000086863
builtin;14;100;0.384699999813165
critical;14;100;0.313799999730691
atomics;14;100;0.162300000283722
locks;14;100;0.336000000061176
builtin;15;100;0.381899999865709
critical;15;100;0.294899999971676
atomics;15;100;0.327600000218808
locks;15;100;0.354199999947014
builtin;2;10000;0.224999999772990
critical;2;10000;0.011500000255182
atomics;2;10000;0.011099999937869
locks;2;10000;0.010799999927258
builtin;3;10000;0.044899999920744
critical;3;10000;0.007600000117236
atomics;3;10000;0.007399999958579
locks;3;10000;0.007300000106625
builtin;4;10000;0.035600000046543
critical;4;10000;0.007900000127847
atomics;4;10000;0.006999999641266
locks;4;10000;0.007499999810534
builtin;5;10000;0.034400000004098
critical;5;10000;0.006400000074791
atomics;5;10000;0.005699999746867
locks;5;10000;0.005899999905523
builtin;6;10000;0.034000000141532
critical;6;10000;0.005499999588210
atomics;6;10000;0.004999999873689
locks;6;10000;0.004900000021735
builtin;7;10000;0.043699999878299
critical;7;10000;0.004999999873689
atomics;7;10000;0.004399999852467
locks;7;10000;0.004900000021735
builtin;8;10000;0.035800000205199
critical;8;10000;0.004600000011123
atomics;8;10000;0.004099999841856
locks;8;10000;0.004300000000512
builtin;9;10000;0.112199999875884
critical;9;10000;0.183200000265060
atomics;9;10000;0.183399999968969
locks;9;10000;0.180099999852246
builtin;10;10000;0.228899999910936
critical;10;10000;0.107800000023417
atomics;10;10000;0.191399999948771
locks;10;10000;0.194000000192318
builtin;11;10000;0.225299999783601
critical;11;10000;0.216700000237324
atomics;11;10000;0.212700000247423
locks;11;10000;0.210400000014488
builtin;12;10000;0.255399999787187
critical;12;10000;0.233599999774015
atomics;12;10000;0.231700000313140
locks;12;10000;0.231099999837170
builtin;13;10000;0.271000000338972
critical;13;10000;0.249000000167143
atomics;13;10000;0.247899999976653
locks;13;10000;0.251299999945331
builtin;14;10000;0.297500000215223
critical;14;10000;0.287800000023708
atomics;14;10000;0.270300000011048
locks;14;10000;0.269399999979214
builtin;15;10000;0.323899999784771
critical;15;10000;0.306999999793334
atomics;15;10000;0.156399999923451
locks;15;10000;0.291300000299088
builtin;2;1000000;1.055799999903684
critical;2;1000000;1.013099999909173
atomics;2;1000000;1.001600000108738
locks;2;1000000;0.994900000023335
builtin;3;1000000;0.685799999700976
critical;3;1000000;0.682500000038999
atomics;3;1000000;0.673999999889929
locks;3;1000000;0.674700000217854
builtin;4;1000000;0.660700000025827
critical;4;1000000;0.712099999873317
atomics;4;1000000;0.696099999913713
locks;4;1000000;0.659499999983382
builtin;5;1000000;0.612900000305672
critical;5;1000000;0.585899999805406
atomics;5;1000000;0.654899999972258
locks;5;1000000;0.578700000005483
builtin;6;1000000;0.508600000102888
critical;6;1000000;0.511100000039733
atomics;6;1000000;0.454900000022462
locks;6;1000000;0.461499999801163
builtin;7;1000000;0.589899999795307
critical;7;1000000;0.521500000104425
atomics;7;1000000;0.408800000059273
locks;7;1000000;0.396299999920302
builtin;8;1000000;0.555999999960477
critical;8;1000000;0.367600000117818
atomics;8;1000000;0.333199999658973
locks;8;1000000;0.327899999774672
builtin;9;1000000;0.650700000278448
critical;9;1000000;0.768599999901198
atomics;9;1000000;0.709100000221952
locks;9;1000000;0.923900000088906
builtin;10;1000000;0.938099999984843
critical;10;1000000;0.799000000370143
atomics;10;1000000;0.819099999716855
locks;10;1000000;0.860900000134279
builtin;11;1000000;0.870899999881658
critical;11;1000000;0.814999999874999
atomics;11;1000000;0.886799999989307
locks;11;1000000;0.807600000371167
builtin;12;1000000;1.069100000222534
critical;12;1000000;0.982500000191067
atomics;12;1000000;0.670200000058685
locks;12;1000000;0.751600000057806
builtin;13;1000000;0.805799999852752
critical;13;1000000;0.824599999759812
atomics;13;1000000;0.872999999955937
locks;13;1000000;0.764200000048731
builtin;14;1000000;0.691700000061246
critical;14;1000000;0.809199999821431
atomics;14;1000000;0.650800000130403
locks;14;1000000;0.617099999999482
builtin;15;1000000;0.715099999979429
critical;15;1000000;0.643299999865121
atomics;15;1000000;0.641900000118767
locks;15;1000000;0.844599999709317
builtin;2;100;0.163400000019465
critical;2;100;0.001100000190490
atomics;2;100;0.000699999873177
locks;2;100;0.000900000031834
builtin;3;100;0.037400000110210
critical;3;100;0.001200000042445
atomics;3;100;0.000699999873177
locks;3;100;0.000900000031834
builtin;4;100;0.050000000101136
critical;4;100;0.001299999894400
atomics;4;100;0.000800000179879
locks;4;100;0.001200000042445
builtin;5;100;0.156500000230153
critical;5;100;0.001399999746354
atomics;5;100;0.000900000031834
locks;5;100;0.001200000042445
builtin;6;100;0.027500000214786
critical;6;100;0.001399999746354
atomics;6;100;0.000900000031834
locks;6;100;0.001200000042445
builtin;7;100;0.065899999754038
critical;7;100;0.088400000095135
atomics;7;100;0.043999999888911
locks;7;100;0.001500000053056
builtin;8;100;0.319300000228395
critical;8;100;0.001499999598309
atomics;8;100;0.001000000338536
locks;8;100;0.001500000053056
builtin;9;100;0.115400000140653
critical;9;100;0.201300000298943
atomics;9;100;0.206700000035198
locks;9;100;0.193500000023050
builtin;10;100;0.237799999922572
critical;10;100;0.121800000215444
atomics;10;100;0.203099999907863
locks;10;100;0.242799999796262
builtin;11;100;0.242699999944307
critical;11;100;0.211300000046322
atomics;11;100;0.246300000071642
locks;11;100;0.230499999815947
builtin;12;100;0.257200000305602
critical;12;100;0.229199999921548
atomics;12;100;0.246399999923597
locks;12;100;0.276899999789748
builtin;13;100;0.286599999981263
critical;13;100;0.252399999681074
atomics;13;100;0.300700000025245
locks;13;100;0.255899999956455
builtin;14;100;0.308499999846390
critical;14;100;0.274600000011560
atomics;14;100;0.275500000043394
locks;14;100;0.271800000064104
builtin;15;100;0.323399999615503
critical;15;100;0.294999999823631
atomics;15;100;0.296400000024732
locks;15;100;0.287299999854440
builtin;2;10000;0.164099999892642
critical;2;10000;0.014499999906548
atomics;2;10000;0.010500000371394
locks;2;10000;0.010400000064692
builtin;3;10000;0.034099999993487
critical;3;10000;0.010100000054081
atomics;3;10000;0.009400000180904
locks;3;10000;0.009300000328949
builtin;4;10000;0.048400000196125
critical;4;10000;0.007799999821145
atomics;4;10000;0.007200000254670
locks;4;10000;0.007300000106625
builtin;5;10000;0.030400000014197
critical;5;10000;0.006400000074791
atomics;5;10000;0.005699999746867
locks;5;10000;0.005800000053569
builtin;6;10000;0.029299999823706
critical;6;10000;0.005500000042957
atomics;6;10000;0.005100000180391
locks;6;10000;0.005099999725644
builtin;7;10000;0.033699999676173
critical;7;10000;0.005100000180391
atomics;7;10000;0.004499999704421
locks;7;10000;0.004900000021735
builtin;8;10000;0.034200000300189
critical;8;10000;0.004700000317825
atomics;8;10000;0.004200000148558
locks;8;10000;0.004500000159169
builtin;9;10000;0.110199999653560
critical;9;10000;0.174700000115990
atomics;9;10000;0.170100000104867
locks;9;10000;0.171799999861832
builtin;10;10000;0.219099999867467
critical;10;10000;0.190700000075594
atomics;10;10000;0.106500000129017
locks;10;10000;0.189200000022538
builtin;11;10000;0.236299999869516
critical;11;10000;0.210600000173145
atomics;11;10000;0.208999999813386
locks;11;10000;0.208700000257522
builtin;12;10000;0.262999999904423
critical;12;10000;0.231699999858392
atomics;12;10000;0.233000000207539
locks;12;10000;0.231699999858392
builtin;13;10000;0.263300000369782
critical;13;10000;0.248800000008487
atomics;13;10000;0.902600000245002
locks;13;10000;0.249700000040320
builtin;14;10000;0.314100000196049
critical;14;10000;0.263899999936257
atomics;14;10000;0.273899999683636
locks;14;10000;0.290399999812507
builtin;15;10000;0.327300000208197
critical;15;10000;0.165499999638996
atomics;15;10000;0.323600000228907
locks;15;10000;0.292100000024220
builtin;2;1000000;1.046800000040093
critical;2;1000000;1.009999999951106
atomics;2;1000000;1.019599999835918
locks;2;1000000;1.062599999841041
builtin;3;1000000;0.967899999977817
critical;3;1000000;1.000600000224949
atomics;3;1000000;0.905400000192458
locks;3;1000000;0.889899999947374
builtin;4;1000000;0.724200000149722
critical;4;1000000;0.730900000235124
atomics;4;1000000;0.669300000026851
locks;4;1000000;0.664800000322430
builtin;5;1000000;0.578900000164140
critical;5;1000000;0.575099999878148
atomics;5;1000000;0.528000000031170
locks;5;1000000;0.613900000189460
builtin;6;1000000;0.543999999990774
critical;6;1000000;0.593700000081299
atomics;6;1000000;0.536799999736104
locks;6;1000000;0.479299999824434
builtin;7;1000000;0.546200000371755
critical;7;1000000;0.665999999910127
atomics;7;1000000;0.440700000126526
locks;7;1000000;0.616900000295573
builtin;8;1000000;1.128699999753735
critical;8;1000000;0.359900000148627
atomics;8;1000000;0.524000000041269
locks;8;1000000;3.543699999681849
builtin;9;1000000;0.757100000100763
critical;9;1000000;0.802500000190776
atomics;9;1000000;0.975700000253710
locks;9;1000000;0.714999999672727
builtin;10;1000000;0.684999999975844
critical;10;1000000;0.991400000202702
atomics;10;1000000;0.798099999883561
locks;10;1000000;0.772800000049756
builtin;11;1000000;0.718100000085542
critical;11;1000000;0.740200000109326
atomics;11;1000000;0.662299999930838
locks;11;1000000;0.742700000046170
builtin;12;1000000;0.746600000184117
critical;12;1000000;0.623800000084884
atomics;12;1000000;0.763900000038120
locks;12;1000000;0.601799999913055
builtin;13;1000000;0.797200000306475
critical;13;1000000;1.013099999909173
atomics;13;1000000;0.731899999664165
locks;13;1000000;0.946999999996478
builtin;14;1000000;0.929799999994430
critical;14;1000000;0.713700000233075
atomics;14;1000000;0.879199999872071
locks;14;1000000;0.788800000009360
builtin;15;1000000;0.737399999707122
critical;15;1000000;0.759000000016385
atomics;15;1000000;0.695700000051147
locks;15;1000000;0.737800000024436
builtin;2;100;0.233599999774015
critical;2;100;0.001299999894400
atomics;2;100;0.000699999873177
locks;2;100;0.000800000179879
builtin;3;100;0.035000000025320
critical;3;100;0.001299999894400
atomics;3;100;0.000699999873177
locks;3;100;0.000900000031834
builtin;4;100;0.027000000045518
critical;4;100;0.000999999883788
atomics;4;100;0.000799999725132
locks;4;100;0.000999999883788
builtin;5;100;0.025999999706983
critical;5;100;0.001200000042445
atomics;5;100;0.000800000179879
locks;5;100;0.001099999735743
builtin;6;100;0.026199999865639
critical;6;100;0.001299999894400
atomics;6;100;0.000900000031834
locks;6;100;0.001300000349147
builtin;7;100;0.024700000267330
critical;7;100;0.001700000211713
atomics;7;100;0.000999999883788
locks;7;100;0.001800000063668
builtin;8;100;0.034000000141532
critical;8;100;0.001800000063668
atomics;8;100;0.001099999735743
locks;8;100;0.001900000370370
builtin;9;100;1.560300000164716
critical;9;100;0.175000000126602
atomics;9;100;0.172399999883055
locks;9;100;0.165599999945698
builtin;10;100;0.213200000416691
critical;10;100;0.188600000001315
atomics;10;100;0.189299999874493
locks;10;100;0.192599999991216
builtin;11;100;0.236799999584036
critical;11;100;0.113300000066374
atomics;11;100;0.211600000056933
locks;11;100;0.216000000364147
builtin;12;100;0.239299999975628
critical;12;100;0.224700000217126
atomics;12;100;0.236100000165607
locks;12;100;0.233699999625969
builtin;13;100;0.267099999746279
critical;13;100;0.250399999913498
atomics;13;100;0.263699999777600
locks;13;100;0.269000000116648
builtin;14;100;0.280299999758427
critical;14;100;0.270199999704346
atomics;14;100;0.275500000043394
locks;14;100;0.269300000127259
builtin;15;100;0.315499999942404
critical;15;100;0.300799999877199
atomics;15;100;0.341199999638775
locks;15;100;0.305900000057591
builtin;2;10000;0.180300000010902
critical;2;10000;0.013699999726668
atomics;2;10000;0.011000000085915
locks;2;10000;0.010499999916647
builtin;3;10000;0.071800000114308
critical;3;10000;0.007600000117236
atomics;3;10000;0.007499999810534
locks;3;10000;0.007300000106625
builtin;4;10000;0.033799999982875
critical;4;10000;0.005999999757478
atomics;4;10000;0.005700000201614
locks;4;10000;0.005899999905523
builtin;5;10000;0.034600000162754
critical;5;10000;0.006600000233448
atomics;5;10000;0.006000000212225
locks;5;10000;0.006199999916134
builtin;6;10000;0.037199999951554
critical;6;10000;0.005800000053569
atomics;6;10000;0.004999999873689
locks;6;10000;0.005299999884301
builtin;7;10000;0.045100000079401
critical;7;10000;0.005200000032346
atomics;7;10000;0.004400000307214
locks;7;10000;0.004800000169780
builtin;8;10000;0.038700000004610
critical;8;10000;0.004600000011123
atomics;8;10000;0.003999999989901
locks;8;10000;0.004500000159169
builtin;9;10000;1.573699999880773
critical;9;10000;0.188800000159972
atomics;9;10000;0.193899999885616
locks;9;10000;0.177399999756744
builtin;10;10000;0.295599999844853
critical;10;10000;0.226300000122137
atomics;10;10000;0.198599999748694
locks;10;10000;0.196099999811850
builtin;11;10000;0.248499999997875
critical;11;10000;0.234300000101939
atomics;11;10000;0.214600000163045
locks;11;10000;0.210799999877054
builtin;12;10000;0.273299999662413
critical;12;10000;0.234200000249984
atomics;12;10000;0.252799999998388
locks;12;10000;0.239800000144896
builtin;13;10000;0.282800000150019
critical;13;10000;0.276300000223273
atomics;13;10000;0.304799999867100
locks;13;10000;0.266600000031758
builtin;14;10000;0.346099999660510
critical;14;10000;0.277999999980238
atomics;14;10000;0.278299999990850
locks;14;10000;0.273399999969115
builtin;15;10000;0.359199999820703
critical;15;10000;0.285000000076252
atomics;15;10000;0.288400000044930
locks;15;10000;0.285399999938818
builtin;2;1000000;1.056900000094174
critical;2;1000000;1.035899999806134
atomics;2;1000000;1.022599999942031
locks;2;1000000;1.014499999655527
builtin;3;1000000;0.651700000162236
critical;3;1000000;0.677900000027876
atomics;3;1000000;0.733200000013312
locks;3;1000000;0.687900000230002
builtin;4;1000000;0.485099999878003
critical;4;1000000;0.608800000009069
atomics;4;1000000;0.687000000198168
locks;4;1000000;0.637999999980821
builtin;5;1000000;0.531900000169117
critical;5;1000000;0.642699999843899
atomics;5;1000000;0.536300000021583
locks;5;1000000;0.524600000062492
builtin;6;1000000;0.571199999740202
critical;6;1000000;0.504799999816896
atomics;6;1000000;0.553200000013021
locks;6;1000000;0.463099999706174
builtin;7;1000000;0.566199999866512
critical;7;1000000;0.421600000208855
atomics;7;1000000;0.526900000295427
locks;7;1000000;0.376199999664095
builtin;8;1000000;0.575799999751325
critical;8;1000000;0.358700000106182
atomics;8;1000000;0.533599999926082
locks;8;1000000;0.418699999954697
builtin;9;1000000;0.524000000041269
critical;9;1000000;0.701899999967281
atomics;9;1000000;0.638400000298134
locks;9;1000000;0.653000000056636
builtin;10;1000000;0.622500000190485
critical;10;1000000;0.786500000231172
atomics;10;1000000;0.611900000421883
locks;10;1000000;0.625399999989895
builtin;11;1000000;0.665699999899516
critical;11;1000000;0.642299999981333
atomics;11;1000000;0.673699999879318
locks;11;1000000;0.709499999629770
builtin;12;1000000;0.649000000066735
critical;12;1000000;0.606300000072224
atomics;12;1000000;0.787200000104349
locks;12;1000000;0.689400000283058
builtin;13;1000000;0.591999999869586
critical;13;1000000;0.681500000155211
atomics;13;1000000;0.772699999743054
locks;13;1000000;0.734699999611621
builtin;14;1000000;0.593700000081299
critical;14;1000000;0.696699999934935
atomics;14;1000000;0.905000000329892
locks;14;1000000;0.596500000028755
builtin;15;1000000;0.768800000059855
critical;15;1000000;0.803899999937130
atomics;15;1000000;0.666500000079395
locks;15;1000000;0.992100000075880
builtin;2;100;0.155199999881006
critical;2;100;0.001399999746354
atomics;2;100;0.000799999725132
locks;2;100;0.000900000031834
builtin;3;100;0.053700000080426
critical;3;100;0.003000000106113
atomics;3;100;0.000699999873177
locks;3;100;0.000900000031834
builtin;4;100;0.143100000059349
critical;4;100;0.000999999883788
atomics;4;100;0.000699999873177
locks;4;100;0.000900000031834
builtin;5;100;0.027500000214786
critical;5;100;0.001200000042445
atomics;5;100;0.000900000031834
locks;5;100;0.001400000201102
builtin;6;100;0.025900000309775
critical;6;100;0.001399999746354
atomics;6;100;0.000800000179879
locks;6;100;0.001399999746354
builtin;7;100;0.025899999855028
critical;7;100;0.001599999905011
atomics;7;100;0.000999999883788
locks;7;100;0.001400000201102
builtin;8;100;0.026000000161730
critical;8;100;0.001899999915622
atomics;8;100;0.000999999883788
locks;8;100;0.001800000063668
builtin;9;100;0.108000000182074
critical;9;100;0.177299999904790
atomics;9;100;0.176600000031613
locks;9;100;0.193299999864394
builtin;10;100;0.249199999871053
critical;10;100;0.193100000160484
atomics;10;100;0.196899999991729
locks;10;100;0.193100000160484
builtin;11;100;0.248599999849830
critical;11;100;0.210300000162533
atomics;11;100;0.214400000004389
locks;11;100;0.231900000017049
builtin;12;100;0.269199999820557
critical;12;100;0.231799999710347
atomics;12;100;0.231399999847781
locks;12;100;0.250500000220200
builtin;13;100;0.278600000001461
critical;13;100;0.270800000180316
atomics;13;100;0.135800000407471
locks;13;100;0.269699999989825
builtin;14;100;0.295000000278378
critical;14;100;0.269800000296527
atomics;14;100;0.305300000036368
locks;14;100;0.297699999919132
builtin;15;100;0.333899999986897
critical;15;100;0.292799999897397
atomics;15;100;0.291100000140432
locks;15;100;0.287899999875663
builtin;2;10000;0.166100000114966
critical;2;10000;0.014300000202638
atomics;2;10000;0.010499999916647
locks;2;10000;0.010400000064692
builtin;3;10000;0.031499999749940
critical;3;10000;0.014900000223861
atomics;3;10000;0.007399999958579
locks;3;10000;0.007399999958579
builtin;4;10000;0.038899999708519
critical;4;10000;0.007900000127847
atomics;4;10000;0.007099999947968
locks;4;10000;0.007199999799923
builtin;5;10000;0.036899999940943
critical;5;10000;0.038399999993999
atomics;5;10000;0.005899999905523
locks;5;10000;0.006199999916134
builtin;6;10000;0.053700000080426
critical;6;10000;0.005599999894912
atomics;6;10000;0.004999999873689
locks;6;10000;0.005299999884301
builtin;7;10000;0.043700000333047
critical;7;10000;0.004899999566987
atomics;7;10000;0.004500000159169
locks;7;10000;0.004600000011123
builtin;8;10000;0.036699999782286
critical;8;10000;0.004499999704421
atomics;8;10000;0.004099999841856
locks;8;10000;0.004699999863078
builtin;9;10000;0.574000000142405
critical;9;10000;0.205800000003364
atomics;9;10000;0.234399999953894
locks;9;10000;0.176999999894178
builtin;10;10000;0.226300000122137
critical;10;10000;0.190100000054372
atomics;10;10000;0.106500000129017
locks;10;10000;0.194399999600137
builtin;11;10000;0.224700000217126
critical;11;10000;0.210500000321190
atomics;11;10000;0.208299999940209
locks;11;10000;0.208800000109477
builtin;12;10000;0.257099999998900
critical;12;10000;0.242299999626994
atomics;12;10000;0.231799999710347
locks;12;10000;0.233200000366196
builtin;13;10000;0.276599999779137
critical;13;10000;0.252600000294478
atomics;13;10000;0.249199999871053
locks;13;10000;0.250299999606796
builtin;14;10000;0.305099999877712
critical;14;10000;0.267999999778112
atomics;14;10000;0.269000000116648
locks;14;10000;0.141299999995681
builtin;15;10000;0.316000000111671
critical;15;10000;0.292400000034831
atomics;15;10000;0.297300000056566
locks;15;10000;0.297399999908521
builtin;2;1000000;1.045100000283128
critical;2;1000000;1.009799999792449
atomics;2;1000000;1.018099999782862
locks;2;1000000;0.999899999897025
builtin;3;1000000;0.638099999832775
critical;3;1000000;0.670500000069296
atomics;3;1000000;0.655899999856047
locks;3;1000000;0.668199999836361
builtin;4;1000000;0.486699999783013
critical;4;1000000;0.498999999763328
atomics;4;1000000;0.544500000160042
locks;4;1000000;0.582299999678071
builtin;5;1000000;0.593400000070687
critical;5;1000000;0.573799999983748
atomics;5;1000000;0.531799999862415
locks;5;1000000;0.528999999914959
builtin;6;1000000;0.496099999963917
critical;6;1000000;0.481900000067981
atomics;6;1000000;0.488700000005338
locks;6;1000000;0.512000000071566
builtin;7;1000000;0.525100000231760
critical;7;1000000;0.418800000261399
atomics;7;1000000;0.527099999999336
locks;7;1000000;0.702799999999115
builtin;8;1000000;3.419099999973696
critical;8;1000000;2.665099999831000
atomics;8;1000000;0.524900000073103
locks;8;1000000;0.341500000104134
builtin;9;1000000;0.674599999911152
critical;9;1000000;0.781100000040169
atomics;9;1000000;0.728900000012800
locks;9;1000000;0.862400000187336
builtin;10;1000000;1.022899999952642
critical;10;1000000;0.888000000031752
atomics;10;1000000;0.728299999991577
locks;10;1000000;0.825399999939691
builtin;11;1000000;0.681099999837897
critical;11;1000000;0.720699999874341
atomics;11;1000000;0.994900000023335
locks;11;1000000;0.614699999914592
builtin;12;1000000;0.690699999722710
critical;12;1000000;0.716200000169920
atomics;12;1000000;0.633999999990920
locks;12;1000000;0.651400000151625
builtin;13;1000000;0.633900000138965
critical;13;1000000;0.626200000169774
atomics;13;1000000;0.757499999963329
locks;13;1000000;0.702700000147161
builtin;14;1000000;0.568299999940791
critical;14;1000000;0.685500000145112
atomics;14;1000000;0.730599999769765
locks;14;1000000;0.600899999881221
builtin;15;1000000;0.798699999904784
critical;15;1000000;0.741599999855680
atomics;15;1000000;0.587900000027730
locks;15;1000000;0.679999999647407
builtin;2;100;0.198599999748694
critical;2;100;0.001500000053056
atomics;2;100;0.000699999873177
locks;2;100;0.000800000179879
builtin;3;100;0.086900000042078
critical;3;100;0.001400000201102
atomics;3;100;0.000699999873177
locks;3;100;0.001000000338536
builtin;4;100;0.056500000027881
critical;4;100;0.001299999894400
atomics;4;100;0.000900000031834
locks;4;100;0.001200000042445
builtin;5;100;0.068199999986973
critical;5;100;0.001299999894400
atomics;5;100;0.000900000031834
locks;5;100;0.001100000190490
builtin;6;100;0.027699999918696
critical;6;100;0.001299999894400
atomics;6;100;0.000900000031834
locks;6;100;0.001699999756966
