num_threads;method;num_iterations;elapsed_time
2;dynamic;100;0.02660000018295249902
2;guided;100;0.02210000002378365025
3;static;100;0.23160000000643776730
3;dynamic;100;0.01489999976911349222
3;guided;100;0.01410000004398170859
4;static;100;0.05790000022898311727
4;dynamic;100;0.01269999984288006090
4;guided;100;0.01239999983226880431
5;static;100;0.06359999997584964149
5;dynamic;100;0.01160000010713702068
5;guided;100;0.01060000022334861569
6;static;100;0.06220000022949534468
6;dynamic;100;0.01109999993786914274
6;guided;100;0.00839999984236783348
7;static;100;0.27869999985341564752
7;dynamic;100;0.06500000017695128918
7;guided;100;0.00939999972615623847
8;static;100;4.38630000007833587006
8;dynamic;100;0.09569999974701204337
8;guided;100;0.00799999997980194166
9;static;100;0.12059999971825163811
9;dynamic;100;0.29159999985495232977
9;guided;100;0.29779999977108673193
10;static;100;0.37070000007588532753
10;dynamic;100;0.33080000002883025445
10;guided;100;0.33510000002934248187
11;static;100;0.42029999985970789567
11;dynamic;100;0.29630000017277779989
11;guided;100;0.40230000013252720237
12;static;100;0.52080000023124739528
12;dynamic;100;0.39259999994101235643
12;guided;100;0.56260000019392464310
13;static;100;0.60370000028342474252
13;dynamic;100;0.66120000019509461708
13;guided;100;0.68330000021887826733
14;static;100;0.59709999959522974677
14;dynamic;100;0.46780000002399901859
14;guided;100;0.61450000021068262868
15;static;100;0.58519999993222882040
15;dynamic;100;0.57640000022729509510
15;guided;100;0.58080000007976195775
16;static;100;0.64989999964382150210
16;dynamic;100;0.55169999995996477082
16;guided;100;0.53720000005341717042
1;single;10000;3.73080000008485512808
2;static;10000;2.43409999984578462318
2;dynamic;10000;2.21800000008443021215
2;guided;10000;2.36930000028223730624
3;static;10000;2.37809999998717103153
3;dynamic;10000;1.60009999990506912582
3;guided;10000;1.47059999972043442540
4;static;10000;1.23230000008334172890
4;dynamic;10000;1.11319999996339902282
4;guided;10000;1.13289999990229262039
5;static;10000;1.26440000030925148167
5;dynamic;10000;0.99669999963225563988
5;guided;10000;1.02490000017496640794
6;static;10000;1.03820000003906898201
6;dynamic;10000;0.81370000043534673750
6;guided;10000;0.79219999997803824954
7;static;10000;0.79860000005282927305
7;dynamic;10000;0.58730000000650761649
7;guided;10000;0.62429999979940475896
8;static;10000;0.67420000004858593456
8;dynamic;10000;0.53449999995791586116
8;guided;10000;0.57729999980438151397
9;static;10000;0.79219999997803824954
9;dynamic;10000;0.75569999989966163412
9;guided;10000;0.84760000027017667890
10;static;10000;1.43019999995885882527
10;dynamic;10000;0.90250000039304723032
10;guided;10000;0.96570000005158362910
11;static;10000;1.31409999994502868503
11;dynamic;10000;1.06510000023263273761
11;guided;10000;1.00649999967572512105
12;static;10000;1.10970000014276592992
12;dynamic;10000;0.79219999997803824954
12;guided;10000;1.00019999990763608366
13;static;10000;1.21780000017679412849
13;dynamic;10000;0.78739999980825814418
13;guided;10000;1.14599999960773857310
14;static;10000;1.04449999980715801939
14;dynamic;10000;0.83569999969768105075
14;guided;10000;0.87389999998777057044
15;static;10000;1.25500000012834789231
15;dynamic;10000;0.89949999983218731359
15;guided;10000;1.05729999995674006641
16;static;10000;1.11139999989973148331
16;dynamic;10000;0.96459999986109323800
16;guided;10000;1.07029999981023138389
1;single;1000000;340.61479999991206568666
2;static;1000000;153.92280000014579854906
2;dynamic;1000000;170.70479999983945162967
2;guided;1000000;153.11379999957352993079
3;static;1000000;116.32760000020425650291
3;dynamic;1000000;136.94930000019667204469
3;guided;1000000;114.20820000012099626474
4;static;1000000;100.22489999983008601703
4;dynamic;1000000;96.48960000004080939107
4;guided;1000000;94.68969999988985364325
5;static;1000000;86.78000000008978531696
5;dynamic;1000000;80.67449999998643761501
5;guided;1000000;84.35449999979027779773
6;static;1000000;72.25049999988186755218
6;dynamic;1000000;68.78439999991314834915
6;guided;1000000;70.92959999999948195182
7;static;1000000;65.26890000031926319934
7;dynamic;1000000;64.44910000027448404580
7;guided;1000000;63.30620000017006532289
8;static;1000000;70.91399999990244396031
8;dynamic;1000000;55.74870000009468640201
8;guided;1000000;59.29549999973460217007
9;static;1000000;64.45369999983086017892
9;dynamic;1000000;55.63339999980598804541
9;guided;1000000;61.73239999998259008862
10;static;1000000;65.27370000003429595381
10;dynamic;1000000;58.87250000023414031602
10;guided;1000000;67.72890000002007582225
11;static;1000000;63.19450000000870204531
11;dynamic;1000000;55.07420000003548921086
11;guided;1000000;58.46679999967818730511
12;static;1000000;61.08449999965159804560
12;dynamic;1000000;59.95549999988725176081
12;guided;1000000;63.47400000004199682735
13;static;1000000;60.07480000016585108824
13;dynamic;1000000;55.88799999986804323271
13;guided;1000000;58.07480000021314481273
14;static;1000000;64.52730000000883592293
14;dynamic;1000000;56.83469999985391041264
14;guided;1000000;61.68530000013561220840
15;static;1000000;57.70490000031713861972
15;dynamic;1000000;55.28779999985999893397
15;guided;1000000;60.20639999997001723386
16;static;1000000;61.10149999994973768480
16;dynamic;1000000;56.20779999981095897965
16;guided;1000000;58.25520000007600174285
1;single;100;0.03259999994043027982
2;static;100;0.27640000007522758096
2;dynamic;100;0.02089999998133862391
2;guided;100;0.01920000022437307052
3;static;100;0.07229999982882873155
3;dynamic;100;0.01340000017080456018
3;guided;100;0.01330000031884992495
4;static;100;0.06109999958425760269
4;dynamic;100;0.01139999994848039933
4;guided;100;0.01089999977921252139
5;static;100;0.06069999972169171087
5;dynamic;100;0.01049999991664662957
5;guided;100;0.00970000019151484594
6;static;100;0.05319999991115764715
6;dynamic;100;0.01049999991664662957
6;guided;100;0.00890000001163571142
7;static;100;0.06379999967975891195
7;dynamic;100;0.00940000018090358935
7;guided;100;0.00860000000102445483
8;static;100;0.06650000023000757210
8;dynamic;100;0.00880000015968107618
8;guided;100;0.00750000026528141461
9;static;100;2.04880000001139706001
9;dynamic;100;0.28750000001309672371
9;guided;100;0.28490000022429740056
10;static;100;0.36309999995864927769
10;dynamic;100;0.30440000000453437679
10;guided;100;0.32349999992220546119
11;static;100;0.41169999985868344083
11;dynamic;100;0.21429999969768687151
11;guided;100;0.37000000020270817913
12;static;100;0.42429999984960886650
12;dynamic;100;0.38649999987683258951
12;guided;100;0.38510000013047829270
13;static;100;0.47350000022561289370
13;dynamic;100;0.42020000000775326043
13;guided;100;0.42219999977533007041
14;static;100;0.49820000003819586709
14;dynamic;100;0.45490000002246233635
14;guided;100;0.26180000031672534533
15;static;100;0.52349999987200135365
15;dynamic;100;0.55410000004485482350
15;guided;100;0.48809999998411512934
16;static;100;0.55979999979172134772
16;dynamic;100;0.52939999977752449922
16;guided;100;0.52660000028481590562
1;single;10000;3.16979999979594140314
2;static;10000;1.85650000003079185262
2;dynamic;10000;1.71910000017305719666
2;guided;10000;1.74379999998564017005
3;static;10000;1.26970000019355211407
3;dynamic;10000;1.16919999982201261446
3;guided;10000;1.17829999999230494723
4;static;10000;0.97839999989446369000
4;dynamic;10000;0.89389999993727542460
4;guided;10000;0.90499999987514456734
5;static;10000;0.89859999980035354383
5;dynamic;10000;0.74840000024778419174
5;guided;10000;0.77130000045144697651
6;static;10000;0.76469999976325198077
6;dynamic;10000;0.65769999991971417330
6;guided;10000;0.65719999975044629537
7;static;10000;0.65379999978176783770
7;dynamic;10000;0.56330000006710179150
7;guided;10000;0.57560000004741596058
8;static;10000;0.63580000005458714440
8;dynamic;10000;0.51549999989219941199
8;guided;10000;0.98949999983233283274
9;static;10000;1.54430000020511215553
9;dynamic;10000;1.25109999999040155672
9;guided;10000;1.26439999985450413078
10;static;10000;1.12679999983811285347
10;dynamic;10000;1.08530000034079421312
10;guided;10000;1.05779999967126059346
11;static;10000;1.08719999980166903697
11;dynamic;10000;0.93370000013237586245
11;guided;10000;1.26779999982318258844
12;static;10000;1.29019999985757749528
12;dynamic;10000;0.99189999991722288541
12;guided;10000;1.03279999984806636348
13;static;10000;1.38919999972131336108
13;dynamic;10000;1.28469999981462024152
13;guided;10000;1.25140000000101281330
14;static;10000;1.73050000012153759599
14;dynamic;10000;1.27130000009856303222
14;guided;10000;1.47530000003825989552
15;static;10000;1.14430000030552037060
15;dynamic;10000;1.07840000009673531167
15;guided;10000;0.97139999979845015332
16;static;10000;1.30529999978534760885
16;dynamic;10000;1.15770000002157757990
16;guided;10000;1.02920000017547863536
1;single;1000000;315.62209999992774100974
2;static;1000000;152.24410000018906430341
2;dynamic;1000000;163.86409999995521502569
2;guided;1000000;162.19620000038048601709
3;static;1000000;120.46050000026298221201
3;dynamic;1000000;126.81580000025860499591
3;guided;1000000;131.19009999991249060258
4;static;1000000;101.75360000039290753193
4;dynamic;1000000;97.00079999993249657564
4;guided;1000000;96.91139999995357356966
5;static;1000000;85.92029999999795109034
5;dynamic;1000000;83.25460000014572869986
5;guided;1000000;80.53029999973659869283
6;static;1000000;75.15160000002651941031
6;dynamic;1000000;71.61249999990104697645
6;guided;1000000;71.27700000000913860276
7;static;1000000;63.05629999997108825482
7;dynamic;1000000;61.15630000022065360099
7;guided;1000000;63.05599999996047699824
8;static;1000000;79.82320000019171857275
8;dynamic;1000000;57.78620000000955769792
8;guided;1000000;56.87219999981607543305
9;static;1000000;70.49090000009528012015
9;dynamic;1000000;56.14019999984520836733
9;guided;1000000;58.66449999984979513101
10;static;1000000;63.65940000023329048418
10;dynamic;1000000;56.40240000002449960448
10;guided;1000000;63.71300000000701402314
11;static;1000000;67.20809999978882842697
11;dynamic;1000000;76.16230000030554947443
11;guided;1000000;70.22599999982048757374
12;static;1000000;65.27409999989686184563
12;dynamic;1000000;54.92400000002817250788
12;guided;1000000;58.78219999976863618940
13;static;1000000;60.17250000013518729247
13;dynamic;1000000;54.28489999985686154105
13;guided;1000000;61.62299999959941487759
14;static;1000000;63.29379999988304916769
14;dynamic;1000000;57.09750000005442416295
14;guided;1000000;57.85719999994398676790
15;static;1000000;60.93869999995149555616
15;dynamic;1000000;57.74019999989832285792
15;guided;1000000;59.04600000030768569559
16;static;1000000;59.80399999998553539626
16;dynamic;1000000;57.92789999986780458130
16;guided;1000000;65.14669999978650594130
1;single;100;0.03510000033202231862
2;static;100;0.31859999990047072060
2;dynamic;100;0.02429999995001708157
2;guided;100;0.02389999963270383887
3;static;100;0.07920000007288763300
3;dynamic;100;0.01489999976911349222
3;guided;100;0.01389999988532508723
4;static;100;0.06900000016685226001
4;dynamic;100;0.01219999967361218296
4;guided;100;0.01229999998031416908
5;static;100;0.05910000027142814361
5;dynamic;100;0.01199999996970291249
5;guided;100;0.01030000021273735911
6;static;100;0.05839999994350364432
6;dynamic;100;0.01019999990603537299
6;guided;100;0.00910000017029233277
7;static;100;0.05650000002788146958
7;dynamic;100;0.01049999991664662957
7;guided;100;0.01410000004398170859
8;static;100;0.07290000030479859561
8;dynamic;100;0.00959999988481285982
8;guided;100;0.00769999996919068508
9;static;100;0.10999999994965037331
9;dynamic;100;0.38889999996172264218
9;guided;100;0.58510000008027418517
10;static;100;0.38529999983438756317
10;dynamic;100;0.34800000003087916411
10;guided;100;0.46139999994920799509
11;static;100;1.75499999977546394803
11;dynamic;100;0.50540000029286602512
11;guided;100;0.38649999987683258951
12;static;100;0.56630000017321435735
12;dynamic;100;0.43749999986175680533
12;guided;100;0.40820000003805034794
13;static;100;0.64720000000306754373
13;dynamic;100;0.46150000025590998121
13;guided;100;0.43150000010427902453
14;static;100;0.57160000005751498975
14;dynamic;100;0.47180000001389998943
14;guided;100;0.26690000004236935638
15;static;100;0.58070000022780732252
15;dynamic;100;0.52210000012564705685
15;guided;100;0.48749999996289261617
16;static;100;0.59719999990193173289
16;dynamic;100;0.55179999981191940606
16;guided;100;0.54060000002209562808
1;single;10000;3.66589999975985847414
2;static;10000;1.97000000025582266971
2;dynamic;10000;1.88429999980144202709
2;guided;10000;1.63679999968735501170
3;static;10000;1.18320000001403968781
3;dynamic;10000;1.13519999968048068695
3;guided;10000;1.15599999980986467563
4;static;10000;1.09849999989819480106
4;dynamic;10000;1.10180000001491862349
4;guided;10000;1.12110000009124632925
5;static;10000;0.93040000001565204002
5;dynamic;10000;0.77609999971173238009
5;guided;10000;0.81199999976888648234
6;static;10000;0.81529999988561030477
6;dynamic;10000;0.71219999972527148202
6;guided;10000;0.68580000015572295524
7;static;10000;0.69549999989249045029
7;dynamic;10000;0.58599999965736060403
7;guided;10000;0.64299999985450995155
8;static;10000;0.65399999994042445906
8;dynamic;10000;0.56199999971795477904
8;guided;10000;1.94880000026387278922
9;static;10000;0.96220000023095053621
9;dynamic;10000;0.83750000021609594114
9;guided;10000;0.82860000020446022972
10;static;10000;1.06860000005326583050
10;dynamic;10000;0.98260000004302128218
10;guided;10000;0.86899999996603582986
11;static;10000;1.38650000008055940270
11;dynamic;10000;0.91960000008839415386
11;guided;10000;0.79310000000987201929
12;static;10000;1.06419999974605161697
12;dynamic;10000;0.74950000043827458285
12;guided;10000;0.98299999990558717400
13;static;10000;1.33089999962976435199
13;dynamic;10000;0.63490000002275337465
13;guided;10000;1.08619999991788063198
14;static;10000;1.13059999966935720295
14;dynamic;10000;0.79659999983050511219
14;guided;10000;1.01940000013200915419
15;static;10000;1.20599999991100048646
15;dynamic;10000;0.86339999961637658998
15;guided;10000;0.99229999977978877723
16;static;10000;1.26959999988685012795
16;dynamic;10000;0.80219999972541700117
16;guided;10000;0.94720000015513505787
1;single;1000000;338.16330000036032288335
2;static;1000000;168.07840000001306179911
2;dynamic;1000000;146.97019999994154204614
2;guided;1000000;158.26029999971069628373
3;static;1000000;114.83649999991030199453
3;dynamic;1000000;128.37379999973563826643
3;guided;1000000;129.89570000036110286601
4;static;1000000;97.14779999967504409142
4;dynamic;1000000;96.84770000012576929294
4;guided;1000000;98.30710000005637994036
5;static;1000000;82.51620000010007061064
5;dynamic;1000000;80.67890000029365182854
5;guided;1000000;81.45719999993161763996
6;static;1000000;74.90280000001803273335
6;dynamic;1000000;69.46789999983593588695
6;guided;1000000;70.68859999981214059517
7;static;1000000;74.96399999990899232216
7;dynamic;1000000;63.64780000012615346350
7;guided;1000000;64.21629999977085390128
8;static;1000000;58.30220000007102498785
8;dynamic;1000000;60.27160000030562514439
8;guided;1000000;61.75600000005943002179
9;static;1000000;73.36660000009942450561
9;dynamic;1000000;58.04669999997713603079
9;guided;1000000;61.23329999991256045178
10;static;1000000;63.64689999963957234286
10;dynamic;1000000;57.28879999969649361446
10;guided;1000000;56.66089999976975377649
11;static;1000000;63.53100000023914617486
11;dynamic;1000000;58.38810000022931490093
11;guided;1000000;58.51560000019162544049
12;static;1000000;61.79040000006352784112
12;dynamic;1000000;61.27409999999144929461
12;guided;1000000;60.89560000009441864677
13;static;1000000;64.78900000001885928214
13;dynamic;1000000;55.83149999984016176313
13;guided;1000000;60.50340000001597218215
14;static;1000000;61.08420000009573413990
14;dynamic;1000000;58.11410000023897737265
14;guided;1000000;60.08980000024166656658
15;static;1000000;63.58950000003460445441
15;dynamic;1000000;55.98809999992226948962
15;guided;1000000;57.40849999983765883371
16;static;1000000;58.03210000021863379516
16;dynamic;1000000;55.11489999980767606758
16;guided;1000000;58.69269999993775854819
1;single;100;0.03530000003593158908
2;static;100;0.31470000021727173589
2;dynamic;100;0.02559999984441674314
2;guided;100;0.02519999998185085133
3;static;100;0.13850000004822504707
3;dynamic;100;0.01470000006520422176
3;guided;100;0.01410000004398170859
4;static;100;0.05849999979545827955
4;dynamic;100;0.01190000011774827726
4;guided;100;0.01150000025518238544
5;static;100;0.06750000011379597709
5;dynamic;100;0.01089999977921252139
5;guided;100;0.01000000020212610252
6;static;100;0.05819999978484702297
6;dynamic;100;0.01079999992725788616
6;guided;100;0.00880000015968107618
7;static;100;0.05419999979494605213
7;dynamic;100;0.00959999988481285982
7;guided;100;0.01229999998031416908
8;static;100;2.44490000022778986022
8;dynamic;100;0.02509999967514886521
8;guided;100;0.00739999995857942849
9;static;100;0.09450000015931436792
9;dynamic;100;0.29150000000299769454
9;guided;100;0.28759999986505135894
10;static;100;0.34790000017892452888
10;dynamic;100;0.30440000000453437679
10;guided;100;0.30580000020563602448
11;static;100;0.38730000005671172403
11;dynamic;100;0.34069999992425437085
11;guided;100;0.36530000033963005990
12;static;100;0.42450000000826548785
12;dynamic;100;0.40339999986827024259
12;guided;100;0.38880000010976800695
13;static;100;0.45829999999114079401
13;dynamic;100;0.42040000016640988179
13;guided;100;0.24339999981748405844
14;static;100;0.51499999972293153405
14;dynamic;100;0.45460000001185107976
14;guided;100;0.44840000009571667761
15;static;100;0.57430000015301629901
15;dynamic;100;0.48939999987851479091
15;guided;100;0.49690000014379620552
16;static;100;0.57259999994130339473
16;dynamic;100;0.52580000010493677109
16;guided;100;0.52069999992454540916
1;single;10000;3.39859999985492322594
2;static;10000;2.52190000037444406189
2;dynamic;10000;1.94769999961863504723
2;guided;10000;1.70400000024528708309
3;static;10000;1.26519999957963591442
3;dynamic;10000;1.17660000023533939384
3;guided;10000;1.18509999992966186255
4;static;10000;1.09320000001389416866
4;dynamic;10000;1.01189999986672773957
4;guided;10000;1.00480000037350691855
5;static;10000;0.92069999982413719408
5;dynamic;10000;0.79300000015791738406
5;guided;10000;0.78500000017811544240
6;static;10000;0.85300000000643194653
6;dynamic;10000;0.66900000001623993739
6;guided;10000;0.68060000012337695807
7;static;10000;0.68439999995462130755
7;dynamic;10000;0.58900000021822052076
7;guided;10000;0.63319999981104047038
8;static;10000;0.63910000017131096683
8;dynamic;10000;0.53109999998923740350
8;guided;10000;0.67369999987931805663
9;static;10000;0.97230000028503127396
9;dynamic;10000;0.86839999994481331669
9;guided;10000;0.94159999980547581799
10;static;10000;1.11180000021704472601
10;dynamic;10000;0.80800000023373286240
10;guided;10000;0.88180000011561787687
11;static;10000;1.03970000009212526493
11;dynamic;10000;0.74399999994056997821
11;guided;10000;0.97210000012637465261
12;static;10000;0.97099999993588426150
12;dynamic;10000;0.85460000036619021557
12;guided;10000;0.84839999999530846253
13;static;10000;1.20210000022780150175
13;dynamic;10000;0.95329999976456747390
13;guided;10000;0.94519999993281089701
14;static;10000;0.95270000019809231162
14;dynamic;10000;0.89170000001104199328
14;guided;10000;0.84889999970982898958
15;static;10000;1.00149999980203574523
15;dynamic;10000;0.87779999967096955515
15;guided;10000;0.99150000005465699360
16;static;10000;1.04610000016691628844
16;dynamic;10000;1.09780000002501765266
16;guided;10000;1.01309999990917276591
1;single;1000000;331.55170000009093200788
2;static;1000000;134.62889999982508015819
2;dynamic;1000000;177.89309999989200150594
2;guided;1000000;156.65260000014313845895
3;static;1000000;116.31310000029770890251
3;dynamic;1000000;120.63979999993534875102
3;guided;1000000;116.59809999991921358742
4;static;1000000;102.83590000017284182832
4;dynamic;1000000;95.38150000025780173019
4;guided;1000000;93.89329999976325780153
5;static;1000000;83.62380000016855774447
5;dynamic;1000000;81.13830000002053566277
5;guided;1000000;83.33989999982804874890
6;static;1000000;77.50839999971503857523
6;dynamic;1000000;67.93679999964297167026
6;guided;1000000;71.48730000017167185433
7;static;1000000;64.80139999985112808645
7;dynamic;1000000;65.54060000007666531019
7;guided;1000000;63.14139999994949903339
8;static;1000000;61.48220000022774911486
8;dynamic;1000000;60.39329999975961982273
8;guided;1000000;59.88759999991088989191
9;static;1000000;69.28779999998369021341
9;dynamic;1000000;55.10990000038873404264
9;guided;1000000;63.46729999995659454726
10;static;1000000;64.84739999996236292645
10;dynamic;1000000;57.69069999996645492502
10;guided;1000000;63.70590000005904585123
11;static;1000000;61.81000000015046680346
11;dynamic;1000000;55.97780000016427948140
11;guided;1000000;65.62139999959981651045
12;static;1000000;62.08490000017263810150
12;dynamic;1000000;55.30799999996816040948
12;guided;1000000;59.28260000018781283870
13;static;1000000;60.42269999989002826624
13;dynamic;1000000;55.48890000000028521754
13;guided;1000000;63.99689999989277566783
14;static;1000000;64.37609999966298346408
14;dynamic;1000000;56.44819999997707782313
14;guided;1000000;67.04519999993863166310
15;static;1000000;57.84710000034465338103
15;dynamic;1000000;55.60710000008839415386
15;guided;1000000;63.35330000001704320312
16;static;1000000;61.14430000025095068850
16;dynamic;1000000;56.48169999994934187271
16;guided;1000000;58.10629999996308470145
